brand_name,property,city,room_type,available_contracts,run_time,instalment_id,name,academic_year,price,available,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Prestige Student Living,Holden Court,Brighton,Premium Studio,2,2026-07-01T19:18:30Z,4654,Holden Court - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Holden Court,Brighton,Premium Studio,2,2026-07-01T19:18:30Z,4642,Holden Court - Premium Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,225,true,2026-02-28,2026-07-18,20,2,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Premium+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Prestige Student Living,Holden Court,Brighton,Standard Studio,1,2026-07-01T19:18:30Z,4656,Holden Court - Standard Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,230,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Prestige Student Living,Holden Court,Brighton,Superior Studio,2,2026-07-01T19:18:30Z,4661,Holden Court - Superior Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,299,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Superior+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Holden Court,Brighton,Superior Studio,2,2026-07-01T19:18:30Z,4659,Holden Court - Superior Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,230,true,2026-02-28,2026-07-18,20,2,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Superior+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-03-01T17:36:20.000000Z,
Prestige Student Living,Holden Court,Brighton,Twodio,1,2026-07-01T19:18:30Z,4662,Holden Court - Twodio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,227,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Twodio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Holden Court,Brighton,Ultra Studio,1,2026-07-01T19:18:30Z,4649,Holden Court - Ultra Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,0,true,2026-02-28,2026-07-18,20,2,https://prestige.hfs.bookings.basepms.com/?city=Brighton&property=Holden+Court&roomType=Ultra+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Homes for Students,Hollingbury House,Brighton,Deluxe Ensuite,3,2026-07-01T19:18:30Z,5066,Hollingbury House - Deluxe Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,219,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Deluxe Ensuite,3,2026-07-01T19:18:30Z,5067,Hollingbury House - Deluxe Ensuite - 26/27 - 05/09 - 45wk 2026,2026 / 2027,229,true,2026-09-05,2027-07-17,45,45,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Deluxe+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Deluxe Ensuite,3,2026-07-01T19:18:30Z,4115,Hollingbury House - Deluxe Ensuite - 25/26 - 28/02 - 21wk 2026,2025 / 2026,269,true,2026-02-28,2026-07-25,21,3,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Deluxe+Ensuite&tenancyLength=21+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Homes for Students,Hollingbury House,Brighton,Deluxe Studio,2,2026-07-01T19:18:30Z,4117,Hollingbury House - Deluxe Studio - 25/26 - 28/02 - 21wk 2026,2025 / 2026,285,true,2026-02-28,2026-07-25,21,3,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Deluxe+Studio&tenancyLength=21+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Homes for Students,Hollingbury House,Brighton,Deluxe Studio,2,2026-07-01T19:18:30Z,5068,Hollingbury House - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,295,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Premium Ensuite,3,2026-07-01T19:18:30Z,4107,Hollingbury House - Premium Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,209,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Premium Ensuite,3,2026-07-01T19:18:30Z,4108,Hollingbury House - Premium Ensuite - 26/27 - 12/09 - 45wk 2026,2026 / 2027,219,true,2026-09-12,2027-07-24,45,45,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Premium+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Premium Ensuite,3,2026-07-01T19:18:30Z,4106,Hollingbury House - Premium Ensuite - 25/26 - 28/02 - 21wk 2026,2025 / 2026,229,true,2026-02-28,2026-07-25,21,3,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Premium+Ensuite&tenancyLength=21+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:17.000000Z,
Homes for Students,Hollingbury House,Brighton,Premium One Bed Flat,2,2026-07-01T19:18:30Z,4109,Hollingbury House - Premium One Bed Flat - 26/27 - 12/09 - 51wk 2026,2026 / 2027,299,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Premium+One+Bed+Flat&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Premium One Bed Flat,2,2026-07-01T19:18:30Z,4110,Hollingbury House - Premium One Bed Flat - 26/27 - 12/09 - 45wk 2026,2026 / 2027,310,true,2026-09-12,2027-07-24,45,45,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Premium+One+Bed+Flat&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Premium Studio,1,2026-07-01T19:18:30Z,4114,Hollingbury House - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,265,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Room in Three Bed Apartment,1,2026-07-01T19:18:30Z,4116,Hollingbury House - Brighton - 26/27 - 12/09 - 51wk 2026,2026 / 2027,215,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Room+in+Three+Bed+Apartment&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Standard Ensuite,2,2026-07-01T19:18:30Z,4104,Holllingbury House - Standard Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,205,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Standard Ensuite,2,2026-07-01T19:18:30Z,4105,Hollingbury House - Standard Ensuite - 26/27 - 12/09 - 45wk 2026,2026 / 2027,209,true,2026-09-12,2027-07-24,45,45,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Standard+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Homes for Students,Hollingbury House,Brighton,Standard Studio,1,2026-07-01T19:18:30Z,4112,Hollingbury House - Standard Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,250,true,2026-09-12,2027-09-04,51,51,https://hfs.bookings.basepms.com/?city=Brighton&property=Hollingbury+House&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Classic Ensuite,1,2026-07-01T19:18:30Z,4239,Hollis Wharf - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,260,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Classic Plus Studio,2,2026-07-01T19:18:30Z,7319,Hollis Wharf - Classic Plus studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,324,true,2026-09-12,2027-07-24,45,45,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Classic+Plus+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:29.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Classic Plus Studio,2,2026-07-01T19:18:30Z,4246,Hollis Wharf - Classic Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,309,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Classic+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Classic Studio,2,2026-07-01T19:18:30Z,8825,Hollis Wharf - Classic Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,320,true,2026-09-12,2027-07-24,45,45,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-05T13:51:34.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Classic Studio,2,2026-07-01T19:18:30Z,4236,Hollis Wharf - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,295,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Deluxe Studio,1,2026-07-01T19:18:30Z,4242,Hollis Wharf - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,339,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Ensuite,1,2026-07-01T19:18:30Z,4243,Hollis Wharf - Premium Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,257,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T17:15:49.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Plus Studio,3,2026-07-01T19:18:30Z,7320,Hollis Wharf - Premium Plus Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,364,true,2026-09-12,2027-07-24,45,45,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Plus+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:29.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Plus Studio,3,2026-07-01T19:18:30Z,4249,Hollis Wharf - Premium Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,319,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Plus Studio,3,2026-07-01T19:18:30Z,4252,Hollis Wharf - Premium Plus Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,330,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-01T17:15:49.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Studio,3,2026-07-01T19:18:30Z,8827,Hollis Wharf - Premium Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,344,true,2026-09-12,2027-07-24,45,45,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:32.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Studio,3,2026-07-01T19:18:30Z,4238,Hollis Wharf - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,314,true,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Premium Studio,3,2026-07-01T19:18:30Z,4237,Hollis Wharf - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,314,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Standard Plus Studio,2,2026-07-01T19:18:30Z,4250,Hollis Wharf - Standard Plus Studio - 25/26 - 28/02 - 13wk 2026,2025 / 2026,0,true,2026-02-28,2026-05-30,13,0,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Standard+Plus+Studio&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Standard Plus Studio,2,2026-07-01T19:18:30Z,4251,Hollis Wharf - Standard Plus Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,0,true,2026-02-28,2026-08-29,26,8,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Standard+Plus+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Superior Plus Studio,2,2026-07-01T19:18:30Z,4247,Hollis Wharf - Superior Plus Studio - 25/26 - 28/02 - 13wk 2026,2025 / 2026,0,true,2026-02-28,2026-05-30,13,0,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Superior+Plus+Studio&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:19.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Superior Plus Studio,2,2026-07-01T19:18:30Z,4248,Hollis Wharf - Superior Plus Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,0,true,2026-02-28,2026-08-29,26,8,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Superior+Plus+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Superior Studio,2,2026-07-01T19:18:30Z,4240,Hollis Wharf - Superior Studio - 25/26 - 28/02 - 13wk 2026,2025 / 2026,0,true,2026-02-28,2026-05-30,13,0,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Superior+Studio&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Hollis Wharf,Bath,Superior Studio,2,2026-07-01T19:18:30Z,4241,Hollis Wharf - Superior Studio - 25/26 - 28/02 - 26wk 2026,2025 / 2026,0,true,2026-02-28,2026-08-29,26,8,https://prestige.hfs.bookings.basepms.com/?city=Bath&property=Hollis+Wharf&roomType=Superior+Studio&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Classic Ensuite,3,2026-07-01T19:18:30Z,3495,Howard Gardens - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,179,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Classic Ensuite,3,2026-07-01T19:18:30Z,3496,Howard Gardens - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,199,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Classic Ensuite,3,2026-07-01T19:18:30Z,9094,Howard Gardens - Classic Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,173,true,2026-02-28,2026-08-29,26,8,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Classic+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026,2026-06-19T11:15:56.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Classic Plus Ensuite,2,2026-07-01T19:18:30Z,3501,Howard Gardens - Classic Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,181,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Classic+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Classic Plus Ensuite,2,2026-07-01T19:18:30Z,8773,Howard Gardens - Classic Plus Ensuite - 26/27 - 05/09 - 17wk 2026,2026 / 2027,204,true,2026-09-05,2027-01-02,17,17,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Classic+Plus+Ensuite&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-03T10:11:46.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Deluxe Ensuite,2,2026-07-01T19:18:30Z,3497,Howard Gardens - Deluxe Ensuite - 51wk - 26/27 - 05/09 - 51wk 2026,2026 / 2027,195,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Deluxe+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Deluxe Ensuite,2,2026-07-01T19:18:30Z,3498,Howard Gardens - Deluxe Ensuite - 44wk - 26/27 - 05/09 - 44wk 2026,2026 / 2027,215,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Deluxe+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Deluxe Plus Ensuite,3,2026-07-01T19:18:30Z,3502,Howard Gardens - Deluxe Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,185,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Deluxe+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Deluxe Plus Ensuite,3,2026-07-01T19:18:30Z,3503,Howard Gardens - Deluxe Plus Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,209,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Deluxe+Plus+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Deluxe Plus Ensuite,3,2026-07-01T19:18:30Z,8212,Howard Gardens - Deluxe Plus Ensuite - 25/26 - 28/02 - 28wk 2026,2025 / 2026,212,true,2026-02-28,2026-09-12,28,10,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Deluxe+Plus+Ensuite&tenancyLength=28+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Premium Ensuite,2,2026-07-01T19:18:30Z,3500,Howard Gardens - Premium Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,197,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Premium Ensuite,2,2026-07-01T19:18:30Z,3499,Howard Gardens - Premium Ensuite - 25/26 - 28/02 - 28wk 2026,2025 / 2026,188,true,2026-02-28,2026-09-12,28,10,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Premium+Ensuite&tenancyLength=28+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Premium Plus Ensuite,2,2026-07-01T19:18:30Z,3505,Howard Gardens - Premium Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,204,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Premium+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Premium Plus Ensuite,2,2026-07-01T19:18:30Z,3504,Howard Gardens - Premium Plus Ensuite - 25/26 - 28/02 - 28wk 2026,2025 / 2026,191,true,2026-02-28,2026-09-12,28,10,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Premium+Plus+Ensuite&tenancyLength=28+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Prestige Ensuite,2,2026-07-01T19:18:30Z,3538,Howard Gardens - Prestige Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,209,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Prestige+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:22.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Prestige Ensuite,2,2026-07-01T19:18:30Z,3537,Howard Gardens - Prestige Ensuite - 25/26 - 28/02 - 28wk 2026,2025 / 2026,204,true,2026-02-28,2026-09-12,28,10,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Prestige+Ensuite&tenancyLength=28+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:21.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Standard Ensuite,3,2026-07-01T19:18:30Z,3530,Howard Gardens - Standard Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,159,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Standard Ensuite,3,2026-07-01T19:18:30Z,9005,Howard Gardens - Standard Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,175,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Standard+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-15T14:29:13.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Standard Ensuite,3,2026-07-01T19:18:30Z,9693,Howard Gardens - Standard Ensuite v1 - 26/27 - 05/09 - 44wk 2026,2026 / 2027,175,true,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Standard+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-30T10:43:23.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Standard Plus Ensuite,1,2026-07-01T19:18:30Z,3542,Howard Gardens - Standard Plus Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,175,true,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Standard+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Superior Ensuite,3,2026-07-01T19:18:30Z,3539,Howard Gardens - Superior Ensuite - 25/26 - 28/02 - 22wk 2026,2025 / 2026,210,true,2026-02-28,2026-08-01,22,4,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Superior+Ensuite&tenancyLength=22+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:20.000000Z,
Prestige Student Living,Howard Gardens,Cardiff,Superior Ensuite,3,2026-07-01T19:18:30Z,3540,Howard Gardens - Superior Ensuite - 25/26 - 28/02 - 28wk 2026,2025 / 2026,209,true,2026-02-28,2026-09-12,28,10,https://prestige.hfs.bookings.basepms.com/?city=Cardiff&property=Howard+Gardens&roomType=Superior+Ensuite&tenancyLength=28+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:21.000000Z,
