brand_name,property,city,room_type,available_contracts,contract_title,academic_year,price_pw,currency_symbol,available,start_date,end_date,contract_length_weeks,base_hub_url
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,Parklands - Classic En-Suite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,190,£,True,2026-02-28,2026-07-04,18,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=18+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,Parklands - Classic En-Suite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,190,£,True,2026-02-28,2026-07-18,20,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Classic En-Suite,7,Parklands - Classic En-Suite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,190,£,True,2026-02-28,2026-08-22,25,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+En-Suite&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Classic Studio,6,Parklands - Classic Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,235,£,True,2026-08-29,2027-08-21,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Classic Studio,6,Parklands - Classic Studio - 26/27 - 29/08 - 44wk 2026,2026 / 2027,240,£,True,2026-08-29,2027-07-03,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Classic Studio,6,Parklands - Classic Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,240,£,True,2026-09-05,2027-07-10,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Classic Studio,6,Parklands - Classic Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,235,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Classic Studio,6,Parklands - Classic Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,240,£,True,2026-02-28,2026-07-18,20,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Classic Studio,6,Parklands - Classic Studio - 25/26 - 28/02 - 25wk 2026,2025 / 2026,240,£,True,2026-02-28,2026-08-22,25,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Classic Studio Plus,2,Parklands - Classic Studio Plus - 26/27 - 29/08 - 51wk 2026,2026 / 2027,270,£,True,2026-08-29,2027-08-21,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Classic Studio Plus,2,Parklands - Classic Studio Plus - 26/27 - 05/09 - 51wk 2026,2026 / 2027,270,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Deluxe Studio,2,Parklands - Deluxe Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,300,£,True,2026-08-29,2027-08-21,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Deluxe Studio,2,Parklands - Deluxe Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,300,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Premium Studio,2,Parklands - Premium Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,280,£,True,2026-08-29,2027-08-21,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Premium Studio,2,Parklands - Premium Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,280,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Standard Ensuite,5,Parklands - Standard Ensuite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,125,£,True,2026-02-28,2026-07-04,18,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=18+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Standard Ensuite,5,Parklands - Standard Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-07-18,20,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Standard Ensuite,5,Parklands - Standard Ensuite - 25/26 - 28/02 - 25wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-08-22,25,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=25+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Parklands,Dundee,Standard Ensuite,5,Parklands - Standard Ensuite - 26/27 - 29/08 - 51wk 2026,2026 / 2027,175,£,True,2026-08-29,2027-08-21,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Standard Ensuite,5,Parklands - Standard Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,175,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Standard Studio,4,Parklands - Standard Studio - 26/27 - 29/08 - 44wk 2026,2026 / 2027,235,£,True,2026-08-29,2027-07-03,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Standard Studio,4,Parklands - Standard Studio - 26/27 - 29/08 - 51wk 2026,2026 / 2027,230,£,True,2026-08-29,2027-08-21,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Standard Studio,4,Parklands - Standard Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,230,£,True,2026-09-05,2027-08-28,51,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Parklands,Dundee,Standard Studio,4,Parklands - Standard Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,235,£,True,2026-09-05,2027-07-10,44,https://prestige.hfs.bookings.basepms.com/?city=Dundee&property=Parklands&roomType=Standard+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Bronze Plus Studio,1,Pershore Junction - Bronze Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,269,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Bronze+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Bronze Studio,2,Pershore Junction - Bronze Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,265,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Bronze+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Bronze Studio,2,Pershore Junction - Bronze Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,285,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Bronze+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,Pershore Junction - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,209,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,Pershore Junction - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,219,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,Pershore Junction - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Classic Ensuite,4,Pershore Junction - Classic Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-07-17,44,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Classic Plus Ensuite,1,Pershore Junction - Classic Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,215,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Classic+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Gold Extra Studio,1,Pershore Junction - Gold Extra Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,299,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Gold+Extra+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Gold Plus Studio,1,Pershore Junction - Gold Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,315,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Gold+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Gold Studio,1,Pershore Junction - Gold Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,289,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Gold+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Silver Plus Studio,1,Pershore Junction - Silver Plus Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,285,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Silver+Plus+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Pershore Junction,Birmingham,Silver Studio,1,Pershore Junction - Silver Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,275,£,True,2026-09-12,2027-09-04,51,https://prestige.hfs.bookings.basepms.com/?city=Birmingham&property=Pershore+Junction&roomType=Silver+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Bronze Ensuite,1,Plymouth Cross House - Bronze Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Bronze+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Classic 4 & 5 Bed Ensuite,6,Plymouth Cross House - Classic 4 & 5 Bed Ensuite - 25/26 - 28/02 - 14wk 2026,2025 / 2026,115,£,True,2026-02-28,2026-06-06,14,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+4+%26+5+Bed+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic 4 & 5 Bed Ensuite,6,Plymouth Cross House - Classic 4 & 5 Bed Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,115,£,True,2026-02-28,2026-07-18,20,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+4+%26+5+Bed+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic 4 & 5 Bed Ensuite,6,Plymouth Cross House - Classic 4 & 5 Bed Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,115,£,True,2026-02-28,2026-08-29,26,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+4+%26+5+Bed+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic 4 & 5 Bed Ensuite,6,Plymouth Cross House - Classic 4 & 5 Bed Ensuite - 25/26 - 28/02 - 14wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-06-06,14,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+4+%26+5+Bed+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic 4 & 5 Bed Ensuite,6,Plymouth Cross House - Classic 4 & 5 Bed Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-07-18,20,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+4+%26+5+Bed+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic 4 & 5 Bed Ensuite,6,Plymouth Cross House - Classic 4 & 5 Bed Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-08-29,26,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+4+%26+5+Bed+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic Ensuite,3,Plymouth Cross House - Classic Ensuite - 25/26 - 28/02 - 14wk 2026,2025 / 2026,115,£,True,2026-02-28,2026-06-06,14,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+Ensuite&tenancyLength=14+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic Ensuite,3,Plymouth Cross House - Classic Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,115,£,True,2026-02-28,2026-07-18,20,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic Ensuite,3,Plymouth Cross House - Classic Ensuite - 25/26 - 28/02 - 26wk 2026,2025 / 2026,115,£,True,2026-02-28,2026-08-29,26,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+Ensuite&tenancyLength=26+weeks&academicYear=2025+%2F+2026
Homes for Students,Plymouth Cross House,Plymouth,Classic Studio,2,Plymouth Cross House - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,179,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Classic Studio,2,Plymouth Cross House - Classic Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,185,£,True,2026-09-12,2027-07-24,45,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Classic+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Deluxe Studio,3,Plymouth Cross House - Deluxe Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,187,£,True,2026-09-12,2027-07-24,45,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Deluxe+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Deluxe Studio,3,Plymouth Cross House - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Deluxe Studio,3,Plymouth Cross House - Deluxe Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-07-24,45,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Deluxe+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Executive Studio,2,Plymouth Cross House - Executive Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,190,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Executive+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Executive Studio,2,Plymouth Cross House - Executive Studio - 26/27 - 12/09 - 45wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-07-24,45,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Executive+Studio&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Gold Ensuite,3,Plymouth Cross House - Gold Ensuite - 26/27 - 12/09 - 41wk 2026,2026 / 2027,145,£,True,2026-09-12,2027-06-26,41,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Gold+Ensuite&tenancyLength=41+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Gold Ensuite,3,Plymouth Cross House - Gold Ensuite - 26/27 - 12/09 - 45wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-07-24,45,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Gold+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Gold Ensuite,3,Plymouth Cross House - Gold Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Gold+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Silver Ensuite,3,Plymouth Cross House - Silver Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,130,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Silver+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Silver Ensuite,3,Plymouth Cross House - Silver Ensuite - 26/27 - 12/09 - 45wk 2026,2026 / 2027,138,£,True,2026-09-12,2027-07-24,45,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Silver+Ensuite&tenancyLength=45+weeks&academicYear=2026+%2F+2027
Homes for Students,Plymouth Cross House,Plymouth,Silver Ensuite,3,Plymouth Cross House - Silver Ensuite - 26/27 - 12/09 - 41wk 2026,2026 / 2027,145,£,True,2026-09-12,2027-06-26,41,https://hfs.bookings.basepms.com/?city=Plymouth&property=Plymouth+Cross+House&roomType=Silver+Ensuite&tenancyLength=41+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Classic Ensuite,5,Polhill Park  - Classic Ensuite - 26/27 - 12/09 - 41wk 2026,2026 / 2027,139,£,True,2026-09-12,2027-06-26,41,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Classic+Ensuite&tenancyLength=41+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Classic Ensuite,5,Polhill Park - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,125,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Classic Ensuite,5,Polhill Park - Classic Ensuite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,110,£,True,2026-02-28,2026-07-04,18,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Classic+Ensuite&tenancyLength=18+weeks&academicYear=2025+%2F+2026
Homes for Students,Polhill Park,Bedford,Classic Ensuite,5,Polhill Park - Classic Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,0,£,True,2026-02-28,2026-09-05,27,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Classic+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026
Homes for Students,Polhill Park,Bedford,Classic Ensuite,5,Polhill Park  - Classic Ensuite - 26/27 - 12/09 - 41wk 2026,2026 / 2027,0,£,True,2026-09-12,2027-06-26,41,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Classic+Ensuite&tenancyLength=41+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Premium Ensuite,4,Polhill Park - Premium Ensuite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,119,£,True,2026-02-28,2026-07-04,18,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Ensuite&tenancyLength=18+weeks&academicYear=2025+%2F+2026
Homes for Students,Polhill Park,Bedford,Premium Ensuite,4,Polhill Park - Premium Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,119,£,True,2026-02-28,2026-09-05,27,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026
Homes for Students,Polhill Park,Bedford,Premium Ensuite,4,Polhill Park - Premium Ensuite - 26/27 - 12/09 - 41wk 2026,2026 / 2027,146,£,True,2026-09-12,2027-06-26,41,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Ensuite&tenancyLength=41+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Premium Ensuite,4,Polhill Park - Premium Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,133,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Premium One Bedroom Flat,1,Polhill Park - Premium One Bedroom Flat - 26/27 - 12/09 - 51wk 2026,2026 / 2027,269,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+One+Bedroom+Flat&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Premium Plus Ensuite,4,Polhill Park - Premium Plus Ensuite - 25/26 - 28/02 - 18wk 2026,2025 / 2026,129,£,True,2026-02-28,2026-07-04,18,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Plus+Ensuite&tenancyLength=18+weeks&academicYear=2025+%2F+2026
Homes for Students,Polhill Park,Bedford,Premium Plus Ensuite,4,Polhill Park - Premium Plus Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,129,£,True,2026-02-28,2026-09-05,27,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Plus+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026
Homes for Students,Polhill Park,Bedford,Premium Plus Ensuite,4,Polhill Park - Premium Plus Ensuite - 26/27 - 12/09 - 41wk 2026,2026 / 2027,155,£,True,2026-09-12,2027-06-26,41,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Plus+Ensuite&tenancyLength=41+weeks&academicYear=2026+%2F+2027
Homes for Students,Polhill Park,Bedford,Premium Plus Ensuite,4,Polhill Park - Premium Plus Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,143,£,True,2026-09-12,2027-09-04,51,https://hfs.bookings.basepms.com/?city=Bedford&property=Polhill+Park&roomType=Premium+Plus+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027
Prestige Student Living,Press House,London,Classic Ensuite,4,Press House - Classic Ensuite - 25/26 - 25/05 - 4wk 2026,2025 / 2026,297,£,True,2026-05-25,2026-06-22,4,https://prestige.hfs.bookings.basepms.com/?city=London&property=Press+House&roomType=Classic+Ensuite&tenancyLength=4+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Press House,London,Classic Ensuite,4,Press House - Classic Ensuite - 25/26 - 25/05 - 8wk 2026,2025 / 2026,297,£,True,2026-05-25,2026-07-20,8,https://prestige.hfs.bookings.basepms.com/?city=London&property=Press+House&roomType=Classic+Ensuite&tenancyLength=8+weeks&academicYear=2025+%2F+2026
Prestige Student Living,Press House,London,Classic Ensuite,4,Press House - Classic Ensuite - 25/26 - 25/05 - 13wk 2026,2025 / 2026,297,£,True,2026-05-25,2026-08-24,13,https://prestige.hfs.bookings.basepms.com/?city=London&property=Press+House&roomType=Classic+Ensuite&tenancyLength=13+weeks&academicYear=2025+%2F+2026
