brand_name,property,city,room_type,available_contracts,quantity_available,run_time,instalment_id,name,academic_year,price,available,bookable,Contact Form URL,start_date,end_date,contract_length,weeks_remaining,base_hub_url,updated_at,pricing_updated_at
Prestige Student Living,Straits Garden,Egham,Premium Studio,2,1,2026-07-13T18:55:35Z,5671,Straits Garden - Premium Studio - 26/27 - 12/09 - 39wk 2026,2026 / 2027,0,false,Disabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Egham&property=Straits+Garden&roomType=Premium+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Prestige Student Living,Straits Garden,Egham,Premium Studio,2,1,2026-07-13T18:55:35Z,1266,STRAITS GARDEN - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,305,false,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Egham&property=Straits+Garden&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,Straits Garden,Egham,Premium Studio,2,1,2026-07-13T18:55:35Z,1267,STRAITS GARDEN - Premium Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,320,false,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Egham&property=Straits+Garden&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:25.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Ensuite,3,10,2026-07-13T18:55:35Z,5021,Straits Manor - Classic Ensuite - - 26/27 - 12/09 - 44wk 2026,2026 / 2027,119,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-03T10:51:11.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Ensuite,3,10,2026-07-13T18:55:35Z,1470,STRAITS MANOR - Classic Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,115,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Ensuite,3,10,2026-07-13T18:55:35Z,8892,Straits Manor - Classic Ensuite - 26/27 - 12/09 - 39wk 2026,2026 / 2027,125,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Ensuite&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Ensuite,3,10,2026-07-13T18:55:35Z,1459,Straits Manor - Classic Ensuite - 25/26 - 28/02 - 12wk 2026,2025 / 2026,100,false,Disabled,-,2026-02-28,2026-05-23,12,0,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Ensuite&tenancyLength=12+weeks&academicYear=2025+%2F+2026,2026-03-01T15:59:12.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Ensuite,3,10,2026-07-13T18:55:35Z,1461,Straits Manor - Classic Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,0,false,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-03-01T15:59:12.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Ensuite,3,10,2026-07-13T18:55:35Z,1463,Straits Manor - Classic Ensuite - 25/26 - 28/02 - 27wk 2026,2025 / 2026,0,false,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Ensuite&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-03-01T15:59:12.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,1440,Straits Manor - Classic Studio - 25/26 - 28/02 - 12wk 2026,2025 / 2026,149,true,Disabled,-,2026-02-28,2026-05-23,12,0,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=12+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,1441,Straits Manor - Classic Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,149,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,1442,Straits Manor - Classic Studio - 25/26 - 28/02 - 27wk 2026,2025 / 2026,149,true,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,1443,STRAITS MANOR - Classic Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,159,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,1444,STRAITS MANOR - Classic Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,169,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,1445,STRAITS MANOR - Classic Studio - 26/27 - 12/09 - 39wk 2026,2026 / 2027,179,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,8327,Straits Manor - Classic Studio - Semester Stay 1 - 26/27 - 12/09 - 17wk 2026,2026 / 2027,189,true,Enabled,-,2026-09-12,2027-01-09,17,17,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-05-15T13:09:34.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio,8,10,2026-07-13T18:55:35Z,8329,Straits Manor - Classic Studio - Semester Stay 2 - 26/27 - 16/01 - 32wk 2027,2026 / 2027,189,true,Enabled,-,2027-01-16,2027-08-28,32,32,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio&tenancyLength=32+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio Plus,3,10,2026-07-13T18:55:35Z,1449,STRAITS MANOR - Classic Studio Plus - 26/27 - 12/09 - 51wk 2026,2026 / 2027,169,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio Plus,3,10,2026-07-13T18:55:35Z,1451,STRAITS MANOR - Classic Studio Plus - 26/27 - 12/09 - 44wk 2026,2026 / 2027,179,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio+Plus&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Classic Studio Plus,3,10,2026-07-13T18:55:35Z,1453,STRAITS MANOR - Classic Studio Plus - 26/27 - 12/09 - 39wk 2026,2026 / 2027,189,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Classic+Studio+Plus&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:23.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Deluxe Studio,5,10,2026-07-13T18:55:35Z,1430,STRAITS MANOR - Deluxe Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,189,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Deluxe+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Deluxe Studio,5,10,2026-07-13T18:55:35Z,1431,STRAITS MANOR - Deluxe Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,195,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Deluxe+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Deluxe Studio,5,10,2026-07-13T18:55:35Z,8330,Straits Manor - Deluxe Studio - 26/27 - 12/09 - 39wk 2026,2026 / 2027,195,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Deluxe+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Deluxe Studio,5,10,2026-07-13T18:55:35Z,1427,Straits Manor - Deluxe Studio - 25/26 - 28/02 - 12wk 2026,2025 / 2026,190,true,Disabled,-,2026-02-28,2026-05-23,12,0,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Deluxe+Studio&tenancyLength=12+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Deluxe Studio,5,10,2026-07-13T18:55:35Z,1428,Straits Manor - Deluxe Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,190,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Deluxe+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Deluxe Studio,5,10,2026-07-13T18:55:35Z,1429,Straits Manor - Deluxe Studio - 25/26 - 28/02 - 27wk 2026,2025 / 2026,0,false,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Deluxe+Studio&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Ensuite,2,10,2026-07-13T18:55:35Z,1457,STRAITS MANOR - Premium Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,130,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Ensuite,2,10,2026-07-13T18:55:35Z,1458,STRAITS MANOR - Premium Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,135,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,1432,Straits Manor - Premium Studio - 25/26 - 28/02 - 12wk 2026,2025 / 2026,169,true,Disabled,-,2026-02-28,2026-05-23,12,0,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=12+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,1433,Straits Manor - Premium Studio - 25/26 - 28/02 - 20wk 2026,2025 / 2026,169,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,1434,Straits Manor - Premium Studio - 25/26 - 28/02 - 27wk 2026,2025 / 2026,169,true,Disabled,-,2026-02-28,2026-09-05,27,8,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=27+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:18.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,1435,STRAITS MANOR - Premium Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,185,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,1436,STRAITS MANOR - Premium Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,199,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,1437,STRAITS MANOR - Premium Studio - 26/27 - 12/09 - 39wk 2026,2026 / 2027,205,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,8332,Straits Manor - Premium Studio - Semester Stay 1 - 26/27 - 12/09 - 17wk 2026,2026 / 2027,210,true,Enabled,-,2026-09-12,2027-01-09,17,17,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio,8,10,2026-07-13T18:55:35Z,8333,Straits Manor - Premium Studio - Semester Stay 2 - 26/27 - 16/01 - 32wk 2027,2026 / 2027,210,true,Enabled,-,2027-01-16,2027-08-28,32,32,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio&tenancyLength=32+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio Plus,2,1,2026-07-13T18:55:35Z,1468,STRAITS MANOR - Premium Studio Plus - 26/27 - 12/09 - 51wk 2026,2026 / 2027,199,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio+Plus&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Premium Studio Plus,2,1,2026-07-13T18:55:35Z,1469,STRAITS MANOR - Premium Studio Plus - 26/27 - 12/09 - 44wk 2026,2026 / 2027,205,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Premium+Studio+Plus&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Ensuite,5,10,2026-07-13T18:55:35Z,1450,STRAITS MANOR - Standard Ensuite - 26/27 - 12/09 - 51wk 2026,2026 / 2027,109,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Ensuite&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Ensuite,5,10,2026-07-13T18:55:35Z,1452,STRAITS MANOR - Standard Ensuite - 26/27 - 12/09 - 44wk 2026,2026 / 2027,115,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Ensuite&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Ensuite,5,10,2026-07-13T18:55:35Z,7411,Straits Manor - Starndard Ensuite - 25/26 - 28/02 - 13wk 2026,2025 / 2026,100,true,Disabled,-,2026-02-28,2026-05-30,13,0,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Ensuite&tenancyLength=13+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:29.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Ensuite,5,10,2026-07-13T18:55:35Z,7412,Straits Manor - Standard Ensuite - 25/26 - 28/02 - 20wk 2026,2025 / 2026,100,true,Disabled,-,2026-02-28,2026-07-18,20,1,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Ensuite&tenancyLength=20+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:29.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Ensuite,5,10,2026-07-13T18:55:35Z,9737,Straits Manor - Standard Ensuite SEM 1 v1 - 26/27 - 12/09 - 17wk 2026,2026 / 2027,129,true,Enabled,-,2026-09-12,2027-01-09,17,17,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Ensuite&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-30T13:28:29.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Ensuite,5,10,2026-07-13T18:55:35Z,8899,Straits Manor - Standard Ensuite SEM 2 - 26/27 - 16/01 - 32wk 2026,2026 / 2027,129,false,Disabled,-,2026-01-16,2026-08-28,32,6,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Ensuite&tenancyLength=32+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:31.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Studio,3,10,2026-07-13T18:55:35Z,6129,Straits Manor - Standard Studio - 26/27 - 12/09 - 39wk 2026,2026 / 2027,159,true,Enabled,-,2026-09-12,2027-06-12,39,39,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Studio&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Studio,3,10,2026-07-13T18:55:35Z,1438,STRAITS MANOR - Standard Studio - 26/27 - 12/09 - 51wk 2026,2026 / 2027,139,true,Enabled,-,2026-09-12,2027-09-04,51,51,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Studio&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Manor,Sheffield,Standard Studio,3,10,2026-07-13T18:55:35Z,1439,STRAITS MANOR - Standard Studio - 26/27 - 12/09 - 44wk 2026,2026 / 2027,149,true,Enabled,-,2026-09-12,2027-07-17,44,44,https://prestige.hfs.bookings.basepms.com/?city=Sheffield&property=Straits+Manor&roomType=Standard+Studio&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:24.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Classic Ensuite (13m2),5,,2026-07-13T18:55:35Z,6046,Straits Meadow - Classic Ensuite - 26/27 - 05/09 - 51wk 2026,2026 / 2027,209,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Classic+Ensuite+%2813m2%29&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Classic Ensuite (13m2),5,,2026-07-13T18:55:35Z,6047,Straits Meadow - Classic Ensuite - 26/27 - 05/09 - 44wk 2026,2026 / 2027,215,true,Disabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Classic+Ensuite+%2813m2%29&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Classic Ensuite (13m2),5,,2026-07-13T18:55:35Z,7874,Strait Meadow - Classic Ensuite - 25/26 - 02/05 - 10wk 2026,2025 / 2026,215,true,Enabled,-,2026-05-02,2026-07-11,10,0,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Classic+Ensuite+%2813m2%29&tenancyLength=10+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:29.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Classic Ensuite (13m2),5,,2026-07-13T18:55:35Z,7875,Strait Meadow - Classic Ensuite - 25/26 - 02/05 - 17wk 2026,2025 / 2026,208,true,Enabled,-,2026-05-02,2026-08-29,17,7,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Classic+Ensuite+%2813m2%29&tenancyLength=17+weeks&academicYear=2025+%2F+2026,2026-06-24T10:06:29.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Classic Ensuite (13m2),5,,2026-07-13T18:55:35Z,9617,Straits Meadow - Classic Ensuite - 26/27 - 05/09 - 17wk 2026,2026 / 2027,220,true,Enabled,-,2026-09-05,2027-01-02,17,17,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Classic+Ensuite+%2813m2%29&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-29T14:08:30.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Classic Ensuite (13m2),5,,2026-07-13T18:55:35Z,6124,Straits Meadow - Classic Ensuite - 26/27 - 05/09 - 39wk 2026,2026 / 2027,220,false,Enabled,-,2026-09-05,2027-06-05,39,39,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Classic+Ensuite+%2813m2%29&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:26.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio (17-18m2),3,,2026-07-13T18:55:35Z,6039,Straits Meadow - Club Studio - 26/27 - 05/09 - 51wk 2026,2026 / 2027,265,true,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+%2817-18m2%29&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-03-18T09:24:47.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio (17-18m2),3,,2026-07-13T18:55:35Z,6041,Straits Meadow - Club Studio - 26/27 - 05/09 - 44wk 2026,2026 / 2027,275,true,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+%2817-18m2%29&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-03-18T09:24:48.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio (17-18m2),3,,2026-07-13T18:55:35Z,9619,Straits Meadow - Club Studio - 26/27 - 05/09 - 17wk 2026,2026 / 2027,280,true,Enabled,-,2026-09-05,2027-01-02,17,17,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+%2817-18m2%29&tenancyLength=17+weeks&academicYear=2026+%2F+2027,2026-06-29T14:08:30.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio (17-18m2),3,,2026-07-13T18:55:35Z,7876,Straits Meadow - Club Studio - 25/26 - 02/05 - 17wk 2026,2025 / 2026,249,false,Enabled,-,2026-05-02,2026-08-29,17,7,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+%2817-18m2%29&tenancyLength=17+weeks&academicYear=2025+%2F+2026,2026-04-28T09:13:38.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio Ground Floor (17-18m2),0,,2026-07-13T18:55:35Z,6043,Straits Meadow - Club Studio Ground Floor - 26/27 - 05/09 - 39wk 2026,2026 / 2027,275,false,Enabled,-,2026-09-05,2027-06-05,39,39,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+Ground+Floor+%2817-18m2%29&tenancyLength=39+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio Ground Floor (17-18m2),0,,2026-07-13T18:55:35Z,6044,Straits Meadow - Club Studio Ground Floor - 26/27 - 05/09 - 51wk 2026,2026 / 2027,0,false,Enabled,-,2026-09-05,2027-08-28,51,51,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+Ground+Floor+%2817-18m2%29&tenancyLength=51+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
Prestige Student Living,Straits Meadow,Edinburgh,Club Studio Ground Floor (17-18m2),0,,2026-07-13T18:55:35Z,6045,Straits Meadow - Club Studio Ground Floor - 26/27 - 05/09 - 44wk 2026,2026 / 2027,260,false,Enabled,-,2026-09-05,2027-07-10,44,44,https://prestige.hfs.bookings.basepms.com/?city=Edinburgh&property=Straits+Meadow&roomType=Club+Studio+Ground+Floor+%2817-18m2%29&tenancyLength=44+weeks&academicYear=2026+%2F+2027,2026-06-24T10:06:28.000000Z,
